,date,site,cases,diff_cases,diff_cases_pc,avg_dates,avg_cases,avg_cases_pc
979,2020-06-04 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
978,2020-06-04 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
983,2020-06-04 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
976,2020-06-04 00:00:00,NNL NRF,3,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
975,2020-06-04 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
974,2020-06-04 00:00:00,NNL Kesselring,2,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
973,2020-06-04 00:00:00,NNL Knolls,4,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
972,2020-06-04 00:00:00,NNL Bettis,5,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
977,2020-06-04 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-05-31 12:00:00,0.0,0.0
995,2020-06-05 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
994,2020-06-05 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
993,2020-06-05 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
992,2020-06-05 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
991,2020-06-05 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
990,2020-06-05 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
989,2020-06-05 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
987,2020-06-05 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
986,2020-06-05 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
985,2020-06-05 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
984,2020-06-05 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
988,2020-06-05 00:00:00,NNL NRF,3,0.0,0.0,2020-06-01 12:00:00,0.0,0.0
1003,2020-06-06 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1006,2020-06-06 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1005,2020-06-06 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1004,2020-06-06 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1002,2020-06-06 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1007,2020-06-06 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1000,2020-06-06 00:00:00,NNL NRF,3,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
996,2020-06-06 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
997,2020-06-06 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1001,2020-06-06 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
999,2020-06-06 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
998,2020-06-06 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-02 12:00:00,0.0,0.0
1019,2020-06-07 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1018,2020-06-07 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1017,2020-06-07 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1016,2020-06-07 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1014,2020-06-07 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1015,2020-06-07 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1012,2020-06-07 00:00:00,NNL NRF,3,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1011,2020-06-07 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1010,2020-06-07 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1009,2020-06-07 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1008,2020-06-07 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1013,2020-06-07 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-03 12:00:00,0.0,0.0
1027,2020-06-08 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1030,2020-06-08 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1029,2020-06-08 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1028,2020-06-08 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1026,2020-06-08 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1031,2020-06-08 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1024,2020-06-08 00:00:00,NNL NRF,3,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1023,2020-06-08 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1022,2020-06-08 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1021,2020-06-08 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1020,2020-06-08 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1025,2020-06-08 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-04 12:00:00,0.0,0.0
1042,2020-06-09 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1041,2020-06-09 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1040,2020-06-09 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1039,2020-06-09 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1038,2020-06-09 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1043,2020-06-09 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1036,2020-06-09 00:00:00,NNL NRF,3,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1037,2020-06-09 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1032,2020-06-09 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1033,2020-06-09 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1034,2020-06-09 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1035,2020-06-09 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-05 12:00:00,0.0,0.0
1055,2020-06-10 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1054,2020-06-10 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1053,2020-06-10 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1052,2020-06-10 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1050,2020-06-10 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1051,2020-06-10 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1047,2020-06-10 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1046,2020-06-10 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1045,2020-06-10 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1044,2020-06-10 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1048,2020-06-10 00:00:00,NNL NRF,3,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1049,2020-06-10 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-06 12:00:00,0.0,0.0
1067,2020-06-11 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1062,2020-06-11 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1066,2020-06-11 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1065,2020-06-11 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1064,2020-06-11 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1063,2020-06-11 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1061,2020-06-11 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1059,2020-06-11 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1058,2020-06-11 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1057,2020-06-11 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1056,2020-06-11 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1060,2020-06-11 00:00:00,NNL NRF,3,0.0,0.0,2020-06-07 12:00:00,0.0,0.0
1079,2020-06-12 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1078,2020-06-12 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1077,2020-06-12 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1076,2020-06-12 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1075,2020-06-12 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1074,2020-06-12 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1072,2020-06-12 00:00:00,NNL NRF,3,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1071,2020-06-12 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1070,2020-06-12 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1069,2020-06-12 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1068,2020-06-12 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1073,2020-06-12 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-08 12:00:00,0.0,0.0
1087,2020-06-13 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1091,2020-06-13 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1090,2020-06-13 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1089,2020-06-13 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1088,2020-06-13 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1086,2020-06-13 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1080,2020-06-13 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1084,2020-06-13 00:00:00,NNL NRF,3,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1083,2020-06-13 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1082,2020-06-13 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1081,2020-06-13 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1085,2020-06-13 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-09 12:00:00,0.0,0.0
1099,2020-06-14 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1103,2020-06-14 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1102,2020-06-14 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1101,2020-06-14 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1100,2020-06-14 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1098,2020-06-14 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1092,2020-06-14 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1096,2020-06-14 00:00:00,NNL NRF,3,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1095,2020-06-14 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1094,2020-06-14 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1093,2020-06-14 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1097,2020-06-14 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-10 12:00:00,0.0,0.0
1115,2020-06-15 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1114,2020-06-15 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1113,2020-06-15 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1112,2020-06-15 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1111,2020-06-15 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1110,2020-06-15 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1108,2020-06-15 00:00:00,NNL NRF,3,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1107,2020-06-15 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1106,2020-06-15 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1105,2020-06-15 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1104,2020-06-15 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1109,2020-06-15 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-11 12:00:00,0.0,0.0
1123,2020-06-16 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1127,2020-06-16 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1126,2020-06-16 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1125,2020-06-16 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1124,2020-06-16 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1122,2020-06-16 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1121,2020-06-16 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1120,2020-06-16 00:00:00,NNL NRF,3,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1119,2020-06-16 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1118,2020-06-16 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1117,2020-06-16 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1116,2020-06-16 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-12 12:00:00,0.0,0.0
1139,2020-06-17 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1138,2020-06-17 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1137,2020-06-17 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1136,2020-06-17 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1135,2020-06-17 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1134,2020-06-17 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1133,2020-06-17 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1132,2020-06-17 00:00:00,NNL NRF,3,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1131,2020-06-17 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1130,2020-06-17 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1129,2020-06-17 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1128,2020-06-17 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-13 12:00:00,0.0,0.0
1150,2020-06-18 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1149,2020-06-18 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1148,2020-06-18 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1147,2020-06-18 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1146,2020-06-18 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1151,2020-06-18 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1144,2020-06-18 00:00:00,NNL NRF,3,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1143,2020-06-18 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1142,2020-06-18 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1141,2020-06-18 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1140,2020-06-18 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1145,2020-06-18 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-14 12:00:00,0.0,0.0
1162,2020-06-19 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1161,2020-06-19 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1160,2020-06-19 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1159,2020-06-19 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1158,2020-06-19 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1163,2020-06-19 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1156,2020-06-19 00:00:00,NNL NRF,3,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1155,2020-06-19 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1154,2020-06-19 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1153,2020-06-19 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1152,2020-06-19 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1157,2020-06-19 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-15 12:00:00,0.0,0.0
1175,2020-06-20 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1174,2020-06-20 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1173,2020-06-20 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1172,2020-06-20 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1171,2020-06-20 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1170,2020-06-20 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1169,2020-06-20 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1167,2020-06-20 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1166,2020-06-20 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1165,2020-06-20 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1164,2020-06-20 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1168,2020-06-20 00:00:00,NNL NRF,3,0.0,0.0,2020-06-16 12:00:00,0.0,0.0
1184,2020-06-21 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1187,2020-06-21 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1186,2020-06-21 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1185,2020-06-21 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1183,2020-06-21 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1182,2020-06-21 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1181,2020-06-21 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1180,2020-06-21 00:00:00,NNL NRF,3,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1179,2020-06-21 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1178,2020-06-21 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1177,2020-06-21 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1176,2020-06-21 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-17 12:00:00,0.0,0.0
1198,2020-06-22 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1197,2020-06-22 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1196,2020-06-22 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1195,2020-06-22 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1194,2020-06-22 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1193,2020-06-22 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1192,2020-06-22 00:00:00,NNL NRF,5,2.0,142.7551748750892,2020-06-18 12:00:00,0.2857142857142857,20.39359641072703
1199,2020-06-22 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1190,2020-06-22 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1189,2020-06-22 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1188,2020-06-22 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1191,2020-06-22 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-18 12:00:00,0.0,0.0
1208,2020-06-23 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1211,2020-06-23 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1207,2020-06-23 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1210,2020-06-23 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1206,2020-06-23 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1209,2020-06-23 00:00:00,Non-NNL NPTU-Charleston,3,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1204,2020-06-23 00:00:00,NNL NRF,5,0.0,0.0,2020-06-19 12:00:00,0.2857142857142857,20.39359641072703
1203,2020-06-23 00:00:00,NNL NPTU-Charleston,0,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1202,2020-06-23 00:00:00,NNL Kesselring,2,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1201,2020-06-23 00:00:00,NNL Knolls,4,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1200,2020-06-23 00:00:00,NNL Bettis,5,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1205,2020-06-23 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-06-19 12:00:00,0.0,0.0
1223,2020-06-24 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-06-20 12:00:00,0.0,0.0
1222,2020-06-24 00:00:00,Non-NNL NRF,0,0.0,0.0,2020-06-20 12:00:00,0.0,0.0
1220,2020-06-24 00:00:00,Non-NNL Kesselring,11,0.0,0.0,2020-06-20 12:00:00,0.0,0.0
1219,2020-06-24 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-06-20 12:00:00,0.0,0.0
1218,2020-06-24 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-06-20 12:00:00,0.0,0.0
